symbol,timestamp,open,high,low,close,volume,trade_count,vwap
BTC/USD,2021-10-21 10:00:00+00:00,66190.17,66200.0,65595.33,65624.18,60.746454,2197.0,66011.027707
BTC/USD,2021-10-21 11:00:00+00:00,65605.75,65996.27,8200.0,64786.33,772.907504,16520.0,49975.081899
BTC/USD,2021-10-21 12:00:00+00:00,64812.38,65180.79,64372.33,65070.65,131.505306,3138.0,64816.610821
BTC/USD,2021-10-21 13:00:00+00:00,65044.04,65592.57,64695.78,64732.65,70.134179,2711.0,65197.955153
BTC/USD,2021-10-21 14:00:00+00:00,64751.75,64898.98,62912.37,63686.06,150.324323,6381.0,63881.537685
BTC/USD,2021-10-21 15:00:00+00:00,63654.77,63905.69,62060.42,62997.49,181.290779,6780.0,63021.435394
BTC/USD,2021-10-21 16:00:00+00:00,62950.98,63709.71,62706.63,62839.83,92.030541,2990.0,63161.401197
BTC/USD,2021-10-21 17:00:00+00:00,62785.34,63345.0,62423.0,62472.66,50.61132,2038.0,62863.859191
BTC/USD,2021-10-21 18:00:00+00:00,62497.74,63206.71,62497.74,62743.48,89.990108,2026.0,62920.608324
BTC/USD,2021-10-21 19:00:00+00:00,62722.9,63500.0,62605.12,62845.28,68.02139,1902.0,63092.0946
BTC/USD,2021-10-21 20:00:00+00:00,62835.17,63091.32,62384.61,62655.41,64.317926,1901.0,62670.453482
BTC/USD,2021-10-21 21:00:00+00:00,62658.88,63003.11,62235.0,62770.04,49.945425,1859.0,62755.886449
BTC/USD,2021-10-21 22:00:00+00:00,62744.85,63132.7,62422.66,62502.51,36.630757,1569.0,62736.925164
BTC/USD,2021-10-21 23:00:00+00:00,62473.31,62707.09,62031.71,62222.78,75.302081,2211.0,62380.373473
BTC/USD,2021-10-22 00:00:00+00:00,62204.44,62901.98,62145.33,62797.19,119.812479,3443.0,62514.065478
BTC/USD,2021-10-22 01:00:00+00:00,62803.13,63081.18,62579.4,62594.3,60.393549,2114.0,62897.193313
BTC/USD,2021-10-22 02:00:00+00:00,62578.61,63056.69,62535.13,62835.0,40.776053,1594.0,62828.675361
BTC/USD,2021-10-22 03:00:00+00:00,62835.0,63340.97,62835.0,63244.23,88.484544,1875.0,63241.042364
BTC/USD,2021-10-22 04:00:00+00:00,63251.8,63307.5,62869.33,63057.9,35.122155,1298.0,63151.816036
BTC/USD,2021-10-22 05:00:00+00:00,63072.8,63178.94,62788.55,63013.93,14.724963,995.0,62971.378868
BTC/USD,2021-10-22 06:00:00+00:00,63029.35,63219.15,62500.01,62735.64,29.776046,1030.0,62742.629979
BTC/USD,2021-10-22 07:00:00+00:00,62749.0,63409.68,62625.1,63391.63,43.347656,1416.0,63086.229155
BTC/USD,2021-10-22 08:00:00+00:00,63391.59,63652.38,63275.09,63576.96,33.999633,1394.0,63485.105742
BTC/USD,2021-10-22 09:00:00+00:00,63592.98,63752.79,63171.27,63312.97,46.950774,1011.0,63476.240997
BTC/USD,2021-10-22 10:00:00+00:00,63318.57,63350.44,62895.7,63225.23,19.389308,930.0,63128.27135
BTC/USD,2021-10-22 11:00:00+00:00,63208.6,63469.03,63188.29,63386.4,31.745524,943.0,63349.363827
BTC/USD,2021-10-22 12:00:00+00:00,63394.34,63664.23,63153.53,63648.69,39.02095,1252.0,63408.653912
BTC/USD,2021-10-22 13:00:00+00:00,63658.45,63711.94,62333.33,62399.99,153.196454,2998.0,62822.84094
BTC/USD,2021-10-22 14:00:00+00:00,62375.93,62439.53,61039.4,61560.34,302.022756,7343.0,61721.694242
BTC/USD,2021-10-22 15:00:00+00:00,61552.02,61690.99,60483.15,60661.25,170.21153,6210.0,61049.271567
BTC/USD,2021-10-22 16:00:00+00:00,60660.59,61383.96,59930.21,61140.75,220.630362,6434.0,60704.169631
BTC/USD,2021-10-22 17:00:00+00:00,61148.02,61281.08,60489.25,60560.8,83.689069,3218.0,60762.930338
BTC/USD,2021-10-22 18:00:00+00:00,60550.0,60885.0,60210.52,60635.37,71.721813,2025.0,60531.263439
BTC/USD,2021-10-22 19:00:00+00:00,60625.82,61021.0,60327.54,61015.49,51.620321,1877.0,60599.116737
BTC/USD,2021-10-22 20:00:00+00:00,61015.49,61200.0,60700.0,60735.67,46.590494,1882.0,60939.491699
BTC/USD,2021-10-22 21:00:00+00:00,60735.57,60976.03,60119.01,60391.75,36.874608,1965.0,60532.579826
BTC/USD,2021-10-22 22:00:00+00:00,60369.09,60816.66,60315.58,60660.81,32.254406,1671.0,60477.617855
BTC/USD,2021-10-22 23:00:00+00:00,60607.95,60879.33,60602.0,60691.2,13.452561,955.0,60743.960463
BTC/USD,2021-10-23 00:00:00+00:00,60681.6,61153.81,60356.65,61150.0,43.157478,2017.0,60807.897354
BTC/USD,2021-10-23 01:00:00+00:00,61157.0,61222.12,60854.45,61021.95,23.713234,1243.0,61032.0524
BTC/USD,2021-10-23 02:00:00+00:00,61030.05,61253.1,60973.82,61120.0,31.770799,1243.0,61113.855429
BTC/USD,2021-10-23 03:00:00+00:00,61130.28,61248.57,61023.73,61225.88,14.904583,927.0,61137.835683
BTC/USD,2021-10-23 04:00:00+00:00,61234.79,61550.67,61014.92,61158.23,35.029635,1391.0,61276.673238
BTC/USD,2021-10-23 05:00:00+00:00,61153.25,61242.5,60864.94,60978.87,20.834538,1016.0,60999.777162
BTC/USD,2021-10-23 06:00:00+00:00,60977.79,61085.64,60762.0,61032.07,10.438509,797.0,60915.428806
BTC/USD,2021-10-23 07:00:00+00:00,61043.17,61080.84,60710.21,60863.79,11.324426,643.0,60846.063248
BTC/USD,2021-10-23 08:00:00+00:00,60867.15,61137.11,60862.15,61071.8,7.748017,606.0,61001.074787
BTC/USD,2021-10-23 09:00:00+00:00,61071.81,61112.16,60321.5,60663.95,22.53924,1113.0,60610.20666
BTC/USD,2021-10-23 10:00:00+00:00,60663.95,60789.85,60078.79,60107.85,13.074446,1002.0,60384.310732
BTC/USD,2021-10-23 11:00:00+00:00,60101.1,61674.5,59650.0,61538.68,157.481659,4259.0,60471.240662
BTC/USD,2021-10-23 12:00:00+00:00,61556.82,61742.15,61325.04,61534.04,36.747186,1461.0,61572.594875
BTC/USD,2021-10-23 13:00:00+00:00,61506.41,61696.48,61192.69,61332.25,47.86372,1484.0,61464.333614
BTC/USD,2021-10-23 14:00:00+00:00,61339.22,61463.77,60962.0,61038.74,25.634205,1205.0,61155.173801
BTC/USD,2021-10-23 15:00:00+00:00,61070.85,61535.97,60719.96,61448.68,39.588898,2153.0,61230.648498
BTC/USD,2021-10-23 16:00:00+00:00,61457.71,61623.0,60967.94,61126.6,47.996086,2057.0,61288.104735
BTC/USD,2021-10-23 17:00:00+00:00,61124.04,61359.61,60965.0,61226.76,19.186447,1371.0,61104.09696
BTC/USD,2021-10-23 18:00:00+00:00,61226.76,61400.0,61106.42,61312.55,15.409672,1160.0,61281.754128
BTC/USD,2021-10-23 19:00:00+00:00,61313.0,61320.72,60911.35,61019.36,14.084067,942.0,61047.657805
BTC/USD,2021-10-23 20:00:00+00:00,61005.52,61142.67,60833.36,61133.62,25.843671,1175.0,60986.95637
BTC/USD,2021-10-23 21:00:00+00:00,61133.13,61440.0,60929.85,61026.43,15.788636,1250.0,61148.671935
BTC/USD,2021-10-23 22:00:00+00:00,61026.43,61367.89,60950.0,61022.98,30.098847,1472.0,61174.303419
BTC/USD,2021-10-23 23:00:00+00:00,61022.98,61350.0,60924.95,61286.28,23.221282,1478.0,61123.613639
BTC/USD,2021-10-24 00:00:00+00:00,61286.89,61485.21,61063.3,61075.82,26.851067,985.0,61252.521863
BTC/USD,2021-10-24 01:00:00+00:00,61088.96,61149.66,60939.07,61000.0,32.016502,1401.0,61027.46879
BTC/USD,2021-10-24 02:00:00+00:00,61000.0,61254.43,60823.0,61173.58,41.703315,1948.0,61060.51705
BTC/USD,2021-10-24 03:00:00+00:00,61163.45,61302.74,61107.95,61226.54,6.755614,1028.0,61229.307409
BTC/USD,2021-10-24 04:00:00+00:00,61228.19,61249.03,60904.71,60999.26,15.864872,1436.0,61006.036057
BTC/USD,2021-10-24 05:00:00+00:00,60999.83,61149.98,60842.0,60916.17,12.666488,826.0,60969.447456
BTC/USD,2021-10-24 06:00:00+00:00,60897.12,61106.77,60637.78,60695.54,15.315401,974.0,60847.377434
BTC/USD,2021-10-24 07:00:00+00:00,60713.81,60932.01,60575.26,60708.46,7.82183,531.0,60735.758529
BTC/USD,2021-10-24 08:00:00+00:00,60695.29,60724.84,60455.88,60501.76,19.051207,694.0,60544.270898
BTC/USD,2021-10-24 09:00:00+00:00,60519.96,61285.0,60437.5,60783.87,30.655445,2127.0,60919.059007
BTC/USD,2021-10-24 10:00:00+00:00,60800.69,61076.28,60737.14,60945.36,6.993695,531.0,60882.600841
BTC/USD,2021-10-24 11:00:00+00:00,60945.36,61000.78,60175.42,60291.09,36.442903,1527.0,60391.939212
BTC/USD,2021-10-24 12:00:00+00:00,60238.65,60832.44,59828.67,60388.9,90.994992,2934.0,60212.8515
BTC/USD,2021-10-24 13:00:00+00:00,60397.92,60792.84,60302.55,60531.0,20.838295,1047.0,60584.154704
BTC/USD,2021-10-24 14:00:00+00:00,60538.72,60606.06,60047.59,60093.49,35.486311,1181.0,60325.135176
BTC/USD,2021-10-24 15:00:00+00:00,60097.67,60355.71,59634.17,59858.42,141.627266,3642.0,60015.551999
BTC/USD,2021-10-24 16:00:00+00:00,59856.58,60400.0,59520.87,60365.63,75.279879,2805.0,59885.360832
BTC/USD,2021-10-24 17:00:00+00:00,60367.32,60526.55,60165.51,60326.06,24.821101,1207.0,60370.987036
BTC/USD,2021-10-24 18:00:00+00:00,60309.58,60311.32,59788.97,60109.8,26.129345,1404.0,59984.258425
BTC/USD,2021-10-24 19:00:00+00:00,60095.26,60740.73,60095.26,60640.74,45.664624,1279.0,60424.783688
BTC/USD,2021-10-24 20:00:00+00:00,60662.12,61160.0,60588.33,61159.93,44.267448,1542.0,60892.953778
BTC/USD,2021-10-24 21:00:00+00:00,61160.0,61333.33,60830.23,60965.81,73.610296,2300.0,61099.591132
BTC/USD,2021-10-24 22:00:00+00:00,60969.01,61076.29,60821.71,60921.66,13.112079,1307.0,60954.283729
BTC/USD,2021-10-24 23:00:00+00:00,60927.93,60970.71,60774.55,60864.31,11.43733,605.0,60870.743036
BTC/USD,2021-10-25 00:00:00+00:00,60860.99,61832.3,60653.94,61798.91,82.529371,2678.0,61247.328295
BTC/USD,2021-10-25 01:00:00+00:00,61832.3,62104.73,61683.18,61733.43,73.407688,2338.0,61944.667114
BTC/USD,2021-10-25 02:00:00+00:00,61774.82,62024.98,61637.75,61957.81,18.8661,1150.0,61735.847518
BTC/USD,2021-10-25 03:00:00+00:00,61957.81,62229.26,61831.03,62094.34,67.083285,1364.0,61996.090806
BTC/USD,2021-10-25 04:00:00+00:00,62127.67,62214.72,61840.0,62037.36,21.996167,929.0,61997.072783
BTC/USD,2021-10-25 05:00:00+00:00,62072.47,62129.08,61820.15,61845.24,25.199318,760.0,61990.786411
BTC/USD,2021-10-25 06:00:00+00:00,61835.83,62072.51,61808.15,62031.24,10.872606,527.0,61937.877414
BTC/USD,2021-10-25 07:00:00+00:00,62028.68,62884.11,61949.3,62640.0,39.748406,1675.0,62576.030369
BTC/USD,2021-10-25 08:00:00+00:00,62661.15,62946.35,62657.21,62727.94,34.863228,996.0,62824.299098
BTC/USD,2021-10-25 09:00:00+00:00,62737.09,62869.38,62662.05,62749.93,20.815118,472.0,62767.57604
BTC/USD,2021-10-25 10:00:00+00:00,62729.04,62837.31,62463.34,62786.77,23.698967,916.0,62639.176695
BTC/USD,2021-10-25 11:00:00+00:00,62801.69,63182.68,62700.0,62763.09,39.039931,1425.0,62955.74439
BTC/USD,2021-10-25 12:00:00+00:00,62763.09,63024.78,62663.06,62735.08,19.983653,911.0,62856.090855
BTC/USD,2021-10-25 13:00:00+00:00,62733.22,63397.81,62600.0,63266.78,62.170183,2395.0,63054.579045
BTC/USD,2021-10-25 14:00:00+00:00,63250.0,63334.36,62967.06,63334.36,48.497357,1538.0,63177.61703
BTC/USD,2021-10-25 15:00:00+00:00,63334.36,63649.17,63225.0,63596.43,81.644086,2353.0,63416.042046
BTC/USD,2021-10-25 16:00:00+00:00,63607.92,63706.11,63398.23,63614.87,47.544099,1750.0,63542.460297
BTC/USD,2021-10-25 17:00:00+00:00,63616.57,63674.94,62769.23,63092.0,102.46377,2648.0,63126.338511
BTC/USD,2021-10-25 18:00:00+00:00,63075.79,63155.05,62811.38,63125.3,47.065075,1523.0,62952.123633
BTC/USD,2021-10-25 19:00:00+00:00,63127.73,63127.94,62633.73,62655.69,25.274937,1213.0,62856.093031
BTC/USD,2021-10-25 20:00:00+00:00,62667.71,62821.59,62521.83,62533.51,28.284164,1144.0,62649.289242
BTC/USD,2021-10-25 21:00:00+00:00,62533.62,63287.65,62514.15,62824.28,55.253095,1516.0,62945.600436
BTC/USD,2021-10-25 22:00:00+00:00,62833.76,63095.19,62658.67,63009.5,17.457401,882.0,62861.181794
BTC/USD,2021-10-25 23:00:00+00:00,62994.08,63136.43,62936.37,63073.62,12.919073,771.0,63027.343803
BTC/USD,2021-10-26 00:00:00+00:00,63073.74,63280.0,62843.22,63112.81,28.847353,1273.0,63079.966435
BTC/USD,2021-10-26 01:00:00+00:00,63102.17,63110.94,62700.0,62714.9,25.377484,1087.0,62902.327452
BTC/USD,2021-10-26 02:00:00+00:00,62710.29,62904.51,62644.06,62736.07,18.659776,963.0,62762.614841
BTC/USD,2021-10-26 03:00:00+00:00,62730.32,62857.77,62619.64,62762.99,10.371402,794.0,62724.626255
BTC/USD,2021-10-26 04:00:00+00:00,62761.54,62808.8,62257.65,62455.03,28.603377,1613.0,62476.201117
BTC/USD,2021-10-26 05:00:00+00:00,62441.97,62617.62,62335.86,62400.8,10.125247,645.0,62458.361428
BTC/USD,2021-10-26 06:00:00+00:00,62400.0,62583.92,62209.82,62381.69,12.755661,784.0,62385.311108
BTC/USD,2021-10-26 07:00:00+00:00,62371.21,62482.5,62180.0,62443.83,12.574276,623.0,62316.810492
BTC/USD,2021-10-26 08:00:00+00:00,62428.16,63132.63,62422.77,62823.62,30.970868,1014.0,62930.02465
BTC/USD,2021-10-26 09:00:00+00:00,62835.17,62865.53,62600.28,62690.23,12.015662,655.0,62756.510622
BTC/USD,2021-10-26 10:00:00+00:00,62660.91,63010.88,62572.87,62981.99,19.118787,758.0,62798.346725
BTC/USD,2021-10-26 11:00:00+00:00,62992.9,63079.05,62700.0,62746.65,21.949527,774.0,62885.947006
BTC/USD,2021-10-26 12:00:00+00:00,62756.71,62862.75,62296.29,62507.17,23.325642,1308.0,62550.909131
BTC/USD,2021-10-26 13:00:00+00:00,62487.8,62583.24,62088.74,62200.36,24.734135,1423.0,62306.473945
BTC/USD,2021-10-26 14:00:00+00:00,62215.44,62233.56,61774.3,61932.77,52.944098,2353.0,61998.618954
BTC/USD,2021-10-26 15:00:00+00:00,61932.77,62768.15,61843.56,62522.42,72.848628,2229.0,62353.757201
BTC/USD,2021-10-26 16:00:00+00:00,62508.35,62712.02,61850.0,62059.54,80.204608,2488.0,62214.266473
BTC/USD,2021-10-26 17:00:00+00:00,62057.7,62511.02,62003.41,62468.83,35.004177,1397.0,62294.376524
BTC/USD,2021-10-26 18:00:00+00:00,62486.96,62594.08,62266.55,62317.35,59.554411,1891.0,62448.793472
BTC/USD,2021-10-26 19:00:00+00:00,62340.32,62364.49,61934.93,61993.36,35.942469,1717.0,62119.97294
BTC/USD,2021-10-26 20:00:00+00:00,61998.3,62305.21,61870.26,62107.31,50.0549,1517.0,62100.085345
BTC/USD,2021-10-26 21:00:00+00:00,62114.28,62114.28,60562.3,60849.3,99.954694,4130.0,61353.412954
BTC/USD,2021-10-26 22:00:00+00:00,60783.87,60902.53,59846.56,60313.31,216.630106,6088.0,60320.374691
BTC/USD,2021-10-26 23:00:00+00:00,60284.64,60599.99,60170.82,60303.01,50.001682,1770.0,60410.278239
BTC/USD,2021-10-27 00:00:00+00:00,60334.45,60774.3,60153.63,60691.13,53.311217,2007.0,60581.428092
BTC/USD,2021-10-27 01:00:00+00:00,60691.06,60854.19,60495.3,60561.97,51.341823,1603.0,60719.800334
BTC/USD,2021-10-27 02:00:00+00:00,60525.6,60653.38,60392.12,60419.79,103.916657,2414.0,60505.565929
BTC/USD,2021-10-27 03:00:00+00:00,60434.35,60839.43,60381.27,60709.16,32.460095,1268.0,60642.949482
BTC/USD,2021-10-27 04:00:00+00:00,60708.93,61499.94,60524.95,61198.88,148.1602,3443.0,60968.221859
BTC/USD,2021-10-27 05:00:00+00:00,61203.35,61408.13,60831.19,60926.14,28.532486,1382.0,61160.409341
BTC/USD,2021-10-27 06:00:00+00:00,60932.29,61002.68,60648.5,60709.23,24.242495,1209.0,60800.649371
BTC/USD,2021-10-27 07:00:00+00:00,60710.56,60967.28,59933.15,59952.31,79.216582,2245.0,60229.081556
BTC/USD,2021-10-27 08:00:00+00:00,59962.0,59976.26,58063.95,59237.7,534.706197,10543.0,58929.156791
BTC/USD,2021-10-27 09:00:00+00:00,59256.5,59275.23,58650.0,58956.25,70.998498,2014.0,58948.15096
BTC/USD,2021-10-27 10:00:00+00:00,58963.07,59152.31,58367.55,58974.21,80.967861,2642.0,58728.644352
BTC/USD,2021-10-27 11:00:00+00:00,58974.21,59222.75,58548.01,58592.21,35.324359,1944.0,58879.562242
BTC/USD,2021-10-27 12:00:00+00:00,58585.09,59095.05,58296.62,59067.66,148.481749,3124.0,58808.729914
BTC/USD,2021-10-27 13:00:00+00:00,59053.03,59350.07,58927.98,59060.68,67.197696,2349.0,59122.981005
BTC/USD,2021-10-27 14:00:00+00:00,59053.07,59485.92,58742.46,59198.35,83.726317,3244.0,59080.020655
BTC/USD,2021-10-27 15:00:00+00:00,59198.35,59418.39,58800.0,58856.35,80.414358,2944.0,59054.192141
BTC/USD,2021-10-27 16:00:00+00:00,58843.02,59083.45,58572.08,58902.56,72.225418,3279.0,58837.808868
BTC/USD,2021-10-27 17:00:00+00:00,58891.59,59211.84,58819.56,58924.11,37.128516,2059.0,58992.42127
BTC/USD,2021-10-27 18:00:00+00:00,58935.54,59070.85,58740.27,58765.94,20.403415,1599.0,58914.41301
BTC/USD,2021-10-27 19:00:00+00:00,58765.95,59186.44,58200.0,59125.0,119.221343,3786.0,58541.429407
BTC/USD,2021-10-27 20:00:00+00:00,59122.65,59620.49,58597.7,58920.18,64.096327,2885.0,59017.770087
BTC/USD,2021-10-27 21:00:00+00:00,58916.64,59113.17,58496.98,58796.43,54.984453,1916.0,58835.907806
BTC/USD,2021-10-27 22:00:00+00:00,58796.43,59015.72,58533.39,58799.35,48.83976,1624.0,58727.172232
BTC/USD,2021-10-27 23:00:00+00:00,58799.94,58946.17,58447.16,58466.03,50.983546,1724.0,58624.369363
BTC/USD,2021-10-28 00:00:00+00:00,58468.84,58908.67,58276.19,58291.6,63.856752,2470.0,58572.558117
BTC/USD,2021-10-28 01:00:00+00:00,58291.6,59001.83,58132.0,58957.38,90.9954,2858.0,58659.196543
BTC/USD,2021-10-28 02:00:00+00:00,58960.35,58978.81,58673.66,58978.81,23.320694,1920.0,58844.740298
BTC/USD,2021-10-28 03:00:00+00:00,58978.87,59200.0,58728.81,58884.44,43.603953,2203.0,58909.891704
BTC/USD,2021-10-28 04:00:00+00:00,58883.57,59255.79,58722.85,58831.23,39.175957,1872.0,59004.148498
BTC/USD,2021-10-28 05:00:00+00:00,58825.0,59186.55,58770.44,59101.09,47.36187,1592.0,58963.914944
BTC/USD,2021-10-28 06:00:00+00:00,59081.32,59249.87,58728.81,59068.64,63.417932,1911.0,59065.913817
BTC/USD,2021-10-28 07:00:00+00:00,59140.18,59222.3,58887.73,59019.49,19.377092,915.0,59065.127531
BTC/USD,2021-10-28 08:00:00+00:00,59032.25,60700.37,59021.5,60596.15,80.703066,2990.0,59838.765381
BTC/USD,2021-10-28 09:00:00+00:00,60614.88,61274.46,60419.68,61067.4,83.609535,2525.0,60850.060222
BTC/USD,2021-10-28 10:00:00+00:00,61071.88,61234.23,60861.17,61036.71,31.451283,1762.0,61063.300122
BTC/USD,2021-10-28 11:00:00+00:00,61050.01,61129.69,60775.57,61003.63,46.605311,2114.0,60947.856193
BTC/USD,2021-10-28 12:00:00+00:00,61010.22,61307.71,60883.79,61141.23,46.839628,1862.0,61116.302143
BTC/USD,2021-10-28 13:00:00+00:00,61153.69,61822.21,60986.66,61619.75,69.760287,3031.0,61477.085201
BTC/USD,2021-10-28 14:00:00+00:00,61620.95,61675.01,61264.77,61577.22,47.032804,1854.0,61487.638545
BTC/USD,2021-10-28 15:00:00+00:00,61604.5,61604.5,61053.87,61166.57,58.653541,2115.0,61309.583391
BTC/USD,2021-10-28 16:00:00+00:00,61166.57,61352.27,61148.89,61205.14,47.04758,2049.0,61252.530724
BTC/USD,2021-10-28 17:00:00+00:00,61194.16,61327.2,60860.35,61156.77,77.432346,2334.0,61063.683657
BTC/USD,2021-10-28 18:00:00+00:00,61163.22,61266.39,57894.73,60122.27,608.567468,12625.0,59522.61064
BTC/USD,2021-10-28 19:00:00+00:00,60151.55,61487.54,59575.0,61315.0,211.321338,5284.0,60347.786544
BTC/USD,2021-10-28 20:00:00+00:00,61315.0,62495.18,60989.31,61364.49,241.552828,6568.0,61804.047208
BTC/USD,2021-10-28 21:00:00+00:00,61405.16,61414.75,60480.22,60728.38,107.485827,3275.0,60898.766212
BTC/USD,2021-10-28 22:00:00+00:00,60729.83,60948.71,60441.0,60537.64,37.765115,1408.0,60663.410804
BTC/USD,2021-10-28 23:00:00+00:00,60537.43,60818.8,60350.94,60624.18,84.705493,2055.0,60588.419566
BTC/USD,2021-10-29 00:00:00+00:00,60606.13,61407.71,60184.63,61361.8,102.079539,3026.0,60699.789863
BTC/USD,2021-10-29 01:00:00+00:00,61393.24,62073.0,61262.44,61414.16,92.953916,3743.0,61696.813123
BTC/USD,2021-10-29 02:00:00+00:00,61417.62,61748.18,61368.42,61596.29,44.657902,1481.0,61572.159274
BTC/USD,2021-10-29 03:00:00+00:00,61612.0,61840.0,61534.2,61654.55,38.012183,1312.0,61655.670224
BTC/USD,2021-10-29 04:00:00+00:00,61679.98,61721.04,61414.16,61539.53,20.42253,1065.0,61526.988791
BTC/USD,2021-10-29 05:00:00+00:00,61500.0,61606.16,60707.57,61018.3,74.421698,2592.0,61088.724544
BTC/USD,2021-10-29 06:00:00+00:00,61013.35,61432.07,60895.44,61373.47,21.416326,1434.0,61222.600803
BTC/USD,2021-10-29 07:00:00+00:00,61365.98,61371.75,60367.19,60551.71,57.599091,2532.0,60735.054605
BTC/USD,2021-10-29 08:00:00+00:00,60552.48,60988.47,60427.56,60936.22,59.241925,1421.0,60748.230634
BTC/USD,2021-10-29 09:00:00+00:00,60936.69,61351.23,60801.58,60861.62,29.164564,2182.0,60951.039511
BTC/USD,2021-10-29 10:00:00+00:00,60861.47,61041.03,60577.59,61030.62,18.543406,1031.0,60791.712832
BTC/USD,2021-10-29 11:00:00+00:00,61034.93,61134.57,60547.59,60943.74,26.992328,2258.0,60859.208949
BTC/USD,2021-10-29 12:00:00+00:00,60943.8,61435.99,60720.48,60966.55,72.624628,2753.0,61192.18216
BTC/USD,2021-10-29 13:00:00+00:00,60965.96,61371.24,60756.12,61311.05,58.326242,2693.0,61129.432875
BTC/USD,2021-10-29 14:00:00+00:00,61310.59,61349.98,60981.68,61219.23,176.243405,3936.0,61158.330334
BTC/USD,2021-10-29 15:00:00+00:00,61255.62,62536.82,61195.18,62310.63,143.143665,4725.0,62139.022108
BTC/USD,2021-10-29 16:00:00+00:00,62316.49,62960.12,62316.49,62600.0,135.61331,4012.0,62671.795421
BTC/USD,2021-10-29 17:00:00+00:00,62620.58,62674.01,62280.0,62414.72,57.881402,1595.0,62501.169294
BTC/USD,2021-10-29 18:00:00+00:00,62414.45,62494.84,61970.36,62098.54,31.492004,1461.0,62194.402333
BTC/USD,2021-10-29 19:00:00+00:00,62097.72,62645.0,61888.22,62554.89,62.425502,1740.0,62222.225692
BTC/USD,2021-10-29 20:00:00+00:00,62576.17,62727.6,62275.44,62376.27,44.792416,1492.0,62428.000701
BTC/USD,2021-10-29 21:00:00+00:00,62376.27,62523.86,62179.77,62393.29,17.456756,996.0,62357.704498
BTC/USD,2021-10-29 22:00:00+00:00,62393.29,62484.03,62187.46,62323.02,14.183517,960.0,62300.50712
BTC/USD,2021-10-29 23:00:00+00:00,62330.0,62416.74,62063.83,62288.98,22.826533,918.0,62250.194577
BTC/USD,2021-10-30 00:00:00+00:00,62269.81,62375.61,61752.03,61916.88,37.541262,1535.0,62036.522946
BTC/USD,2021-10-30 01:00:00+00:00,61917.71,62152.17,61829.16,62039.71,19.787233,1111.0,62017.533598
BTC/USD,2021-10-30 02:00:00+00:00,62027.76,62057.59,61800.0,61904.17,22.077628,1043.0,61963.787719
BTC/USD,2021-10-30 03:00:00+00:00,61868.24,61962.25,61620.84,61702.76,38.461251,1448.0,61757.488671
BTC/USD,2021-10-30 04:00:00+00:00,61695.67,61911.65,61452.47,61491.34,23.474018,1115.0,61616.3961
BTC/USD,2021-10-30 05:00:00+00:00,61467.94,61698.56,61278.19,61565.44,70.948148,1567.0,61517.501911
BTC/USD,2021-10-30 06:00:00+00:00,61525.08,61900.0,61424.64,61788.21,15.638095,714.0,61617.943825
BTC/USD,2021-10-30 07:00:00+00:00,61749.09,61785.85,61526.31,61589.61,13.644599,609.0,61638.581274
BTC/USD,2021-10-30 08:00:00+00:00,61616.7,61699.07,61071.68,61329.91,38.973092,1710.0,61303.809802
BTC/USD,2021-10-30 09:00:00+00:00,61325.75,61614.16,61233.05,61415.19,30.623734,966.0,61455.052998
BTC/USD,2021-10-30 10:00:00+00:00,61440.29,61909.1,61275.97,61814.86,35.408953,1261.0,61571.802368
BTC/USD,2021-10-30 11:00:00+00:00,61834.45,62000.0,61536.74,61600.69,25.426802,712.0,61720.20832
BTC/USD,2021-10-30 12:00:00+00:00,61621.62,61718.67,61406.66,61668.1,43.485914,1189.0,61540.062608
BTC/USD,2021-10-30 13:00:00+00:00,61659.38,62275.54,61333.33,61590.55,69.347214,2671.0,61811.374097
BTC/USD,2021-10-30 14:00:00+00:00,61583.73,61692.1,60750.0,61200.0,116.393238,3747.0,61068.346183
BTC/USD,2021-10-30 15:00:00+00:00,61200.0,61461.84,61181.29,61403.37,30.645179,1677.0,61364.48806
BTC/USD,2021-10-30 16:00:00+00:00,61400.28,61545.0,61100.0,61272.02,26.279377,1646.0,61322.917493
BTC/USD,2021-10-30 17:00:00+00:00,61281.26,61588.1,61135.86,61428.9,27.621397,1215.0,61387.297597
BTC/USD,2021-10-30 18:00:00+00:00,61432.45,61608.7,61388.88,61587.64,21.847551,1293.0,61466.649079
BTC/USD,2021-10-30 19:00:00+00:00,61596.1,61826.19,61489.98,61752.78,15.649851,1250.0,61666.427943
BTC/USD,2021-10-30 20:00:00+00:00,61757.03,62050.0,61590.59,61695.21,55.532697,1408.0,61828.835567
BTC/USD,2021-10-30 21:00:00+00:00,61673.39,61729.3,61471.45,61471.45,21.778083,1328.0,61612.148946
BTC/USD,2021-10-30 22:00:00+00:00,61484.92,61650.81,61210.52,61583.27,35.993282,1587.0,61419.394018
BTC/USD,2021-10-30 23:00:00+00:00,61556.51,61909.04,61527.82,61902.89,45.427921,1406.0,61730.804819
BTC/USD,2021-10-31 00:00:00+00:00,61907.23,62416.24,61887.52,62391.4,82.951969,2645.0,62230.164907
BTC/USD,2021-10-31 01:00:00+00:00,62391.4,62423.0,62142.01,62179.79,35.047755,1674.0,62297.320417
BTC/USD,2021-10-31 02:00:00+00:00,62218.16,62308.81,61634.12,61769.68,38.115916,1815.0,62006.846032
